,Entry,ExptA,Mno,restrt,Study.y,Expt,Ref,TDBU,FTG,Ygen,Yunits,Sys1,Des1,Slevels,Smax,Dur,Gtime,Tscale,LnTscale,Tser,FinalT.x,HigherT,richness,value,Mean.value,value.st,unit.types,unit.types2,maxTscale,logMaxTime,logY,logS,TG1,MaxTscale,Study,minval,maxval,convert.min,convert.max,values.rs,logY.rs,logYst,logSc,lnTc,logSmax,logSmaxc
729,1346,548,1375,control,178,547,"von Felton & Schmid, J Plant Ecol 2008",TD,1,SST,g m-2,T,1,2,4,84,851,0.0987,-2.3156,N,Y,N,1,619.1667,692.9167,0.89356585,mass,biomass,0.0987,-2.315670333,6.428374542,0,1,0.0987,178,619.1667,766.6667,0,0,619.1667,6.428374542,-0.112535248,-2.079441542,-4.444212539,1.386294361,-0.693147181
730,1346,548,1375,control,178,547,"von Felton & Schmid, J Plant Ecol 2008",TD,1,SST,g m-2,T,1,2,4,84,851,0.0987,-2.3156,N,Y,N,4,766.6667,692.9167,1.10643415,mass,biomass,0.0987,-2.315670333,6.642052157,1.386294361,1,0.0987,178,619.1667,766.6667,0,0,766.6667,6.642052157,0.101142367,-0.693147181,-4.444212539,1.386294361,-0.693147181
731,1347,547,1376,control,178,547,"von Felton & Schmid, J Plant Ecol 2008",TD,1,SST,g m-2,T,1,2,4,84,851,0.0987,-2.3156,N,Y,N,1,726.6667,716.6667,1.013953488,mass,biomass,0.0987,-2.315670333,6.588467913,0,1,0.0987,178,706.6667,726.6667,0,0,726.6667,6.588467913,0.013857034,-2.079441542,-4.444212539,1.386294361,-0.693147181
732,1347,547,1376,control,178,547,"von Felton & Schmid, J Plant Ecol 2008",TD,1,SST,g m-2,T,1,2,4,84,851,0.0987,-2.3156,N,Y,N,4,706.6667,716.6667,0.986046512,mass,biomass,0.0987,-2.315670333,6.560559126,1.386294361,1,0.0987,178,706.6667,726.6667,0,0,706.6667,6.560559126,-0.014051753,-0.693147181,-4.444212539,1.386294361,-0.693147181
733,1349,549,1377,control,180,549,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,1,5.00E-04,0.00055,0.909090909,mass,biomass,11.1111,2.407944609,-7.60090246,0,1,11.1111,180,5.00E-04,6.00E-04,1,0,0.5,-0.693147181,-0.09531018,-2.079441542,0.279402402,1.609437912,-0.470003629
734,1349,549,1377,control,180,549,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,5,6.00E-04,0.00055,1.090909091,mass,biomass,11.1111,2.407944609,-7.418580903,1.609437912,1,11.1111,180,5.00E-04,6.00E-04,1,0,0.6,-0.510825624,0.087011377,-0.470003629,0.279402402,1.609437912,-0.470003629
735,135,52,798,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,N,1,0.0819,0.2912,0.28125,mass,biomass,17.5,2.862200881,-2.502256288,0,1,17.5,28,0.0819,0.5005,1,0,81.9,4.405498991,-1.268511325,-2.079441542,0.040511493,1.945910149,-0.133531393
736,135,52,798,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,N,1,0.0819,0.2912,0.28125,mass,biomass,8.75,2.1690537,-2.502256288,0,1,8.75,28,0.0819,0.5005,1,0,81.9,4.405498991,-1.268511325,-2.079441542,0.040511493,1.945910149,-0.133531393
737,135,52,798,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,N,7,0.5005,0.2912,1.71875,mass,biomass,17.5,2.862200881,-0.69214768,1.945910149,1,17.5,28,0.0819,0.5005,1,0,500.5,6.215607599,0.541597282,-0.133531393,0.040511493,1.945910149,-0.133531393
738,135,52,798,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,N,7,0.5005,0.2912,1.71875,mass,biomass,8.75,2.1690537,-0.69214768,1.945910149,1,8.75,28,0.0819,0.5005,1,0,500.5,6.215607599,0.541597282,-0.133531393,0.040511493,1.945910149,-0.133531393
739,1350,550,1378,control,180,550,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,1,4.00E-04,0.00055,0.727272727,mass,biomass,11.1111,2.407944609,-7.824046011,0,1,11.1111,180,4.00E-04,7.00E-04,1,0,0.4,-0.916290732,-0.318453731,-2.079441542,0.279402402,1.609437912,-0.470003629
740,1350,550,1378,control,180,550,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,5,7.00E-04,0.00055,1.272727273,mass,biomass,11.1111,2.407944609,-7.264430223,1.609437912,1,11.1111,180,4.00E-04,7.00E-04,1,0,0.7,-0.356674944,0.241162057,-0.470003629,0.279402402,1.609437912,-0.470003629
741,1351,551,1379,incr,180,551,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,1,4.00E-04,0.00055,0.727272727,mass,biomass,11.1111,2.407944609,-7.824046011,0,1,11.1111,180,4.00E-04,7.00E-04,1,0,0.4,-0.916290732,-0.318453731,-2.079441542,0.279402402,1.609437912,-0.470003629
742,1351,551,1379,incr,180,551,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,5,7.00E-04,0.00055,1.272727273,mass,biomass,11.1111,2.407944609,-7.264430223,1.609437912,1,11.1111,180,4.00E-04,7.00E-04,1,0,0.7,-0.356674944,0.241162057,-0.470003629,0.279402402,1.609437912,-0.470003629
743,1352,552,1380,incr,180,552,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,1,3.00E-04,0.00045,0.666666667,mass,biomass,11.1111,2.407944609,-8.111728083,0,1,11.1111,180,3.00E-04,6.00E-04,1,0,0.3,-1.203972804,-0.405465108,-2.079441542,0.279402402,1.609437912,-0.470003629
744,1352,552,1380,incr,180,552,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,5,6.00E-04,0.00045,1.333333333,mass,biomass,11.1111,2.407944609,-7.418580903,1.609437912,1,11.1111,180,3.00E-04,6.00E-04,1,0,0.6,-0.510825624,0.287682072,-0.470003629,0.279402402,1.609437912,-0.470003629
745,1353,553,1381,incr,180,553,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,1,2.00E-04,0.00025,0.8,mass,biomass,11.1111,2.407944609,-8.517193191,0,1,11.1111,180,2.00E-04,3.00E-04,1,0,0.2,-1.609437912,-0.223143551,-2.079441542,0.279402402,1.609437912,-0.470003629
746,1353,553,1381,incr,180,553,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,5,3.00E-04,0.00025,1.2,mass,biomass,11.1111,2.407944609,-8.111728083,1.609437912,1,11.1111,180,2.00E-04,3.00E-04,1,0,0.3,-1.203972804,0.182321557,-0.470003629,0.279402402,1.609437912,-0.470003629
747,1354,554,1382,incr,180,554,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,1,4.00E-04,5.00E-04,0.8,mass,biomass,11.1111,2.407944609,-7.824046011,0,1,11.1111,180,4.00E-04,6.00E-04,1,0,0.4,-0.916290732,-0.223143551,-2.079441542,0.279402402,1.609437912,-0.470003629
748,1354,554,1382,incr,180,554,"Weis et al, PloS 2008",TD,1,SST,g L-1,A,1,2,5,30,2.7,11.1111,2.4079,N,Y,N,5,6.00E-04,5.00E-04,1.2,mass,biomass,11.1111,2.407944609,-7.418580903,1.609437912,1,11.1111,180,4.00E-04,6.00E-04,1,0,0.6,-0.510825624,0.182321557,-0.470003629,0.279402402,1.609437912,-0.470003629
749,136,52,799,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,N,1,0.4801,0.4178,1.149114409,mass,biomass,17.5,2.862200881,-0.733760863,0,1,17.5,28,0.3555,0.4801,1,0,480.1,6.173994416,0.138991566,-2.079441542,0.733658674,1.945910149,-0.133531393
750,136,52,799,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,N,1,0.4801,0.4178,1.149114409,mass,biomass,8.75,2.1690537,-0.733760863,0,1,8.75,28,0.3555,0.4801,1,0,480.1,6.173994416,0.138991566,-2.079441542,0.733658674,1.945910149,-0.133531393
751,136,52,799,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,N,7,0.3555,0.4178,0.850885591,mass,biomass,17.5,2.862200881,-1.03423003,1.945910149,1,17.5,28,0.3555,0.4801,1,0,355.5,5.873525249,-0.1614776,-0.133531393,0.733658674,1.945910149,-0.133531393
752,136,52,799,control,28,52,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,N,7,0.3555,0.4178,0.850885591,mass,biomass,8.75,2.1690537,-1.03423003,1.945910149,1,8.75,28,0.3555,0.4801,1,0,355.5,5.873525249,-0.1614776,-0.133531393,0.733658674,1.945910149,-0.133531393
753,1368,558,1383,control,183,558,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,1,376.9286,596.90216,0.631474679,mass,biomass,0.9444,-0.057205474,5.93205578,0,1,0.9444,183,376.9286,791.6667,0,0,376.9286,5.93205578,-0.459697434,-2.079441542,-2.185747681,1.791759469,-0.287682072
754,1368,558,1383,control,183,558,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,2,535.1579,596.90216,0.896558826,mass,biomass,0.9444,-0.057205474,6.282561844,0.693147181,1,0.9444,183,376.9286,791.6667,0,0,535.1579,6.282561844,-0.10919137,-1.386294361,-2.185747681,1.791759469,-0.287682072
755,1368,558,1383,control,183,558,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,3,622.0909,596.90216,1.04219911,mass,biomass,0.9444,-0.057205474,6.433086224,1.098612289,1,0.9444,183,376.9286,791.6667,0,0,622.0909,6.433086224,0.04133301,-0.980829253,-2.185747681,1.791759469,-0.287682072
756,1368,558,1383,control,183,558,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,4,658.6667,596.90216,1.103475149,mass,biomass,0.9444,-0.057205474,6.49021764,1.386294361,1,0.9444,183,376.9286,791.6667,0,0,658.6667,6.49021764,0.098464426,-0.693147181,-2.185747681,1.791759469,-0.287682072
757,1368,558,1383,control,183,558,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,6,791.6667,596.90216,1.326292235,mass,biomass,0.9444,-0.057205474,6.67414047,1.791759469,1,0.9444,183,376.9286,791.6667,0,0,791.6667,6.67414047,0.282387256,-0.287682072,-2.185747681,1.791759469,-0.287682072
758,1369,559,1384,control,183,559,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,1,315.3857,642.88926,0.490575469,mass,biomass,0.9444,-0.057205474,5.753796334,0,1,0.9444,183,315.3857,856.3333,0,0,315.3857,5.753796334,-0.712176151,-2.079441542,-2.185747681,1.791759469,-0.287682072
759,1369,559,1384,control,183,559,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,2,573.6632,642.88926,0.892320397,mass,biomass,0.9444,-0.057205474,6.352042465,0.693147181,1,0.9444,183,315.3857,856.3333,0,0,573.6632,6.352042465,-0.113930021,-1.386294361,-2.185747681,1.791759469,-0.287682072
760,1369,559,1384,control,183,559,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,3,619.2308,642.88926,0.96319979,mass,biomass,0.9444,-0.057205474,6.428478063,1.098612289,1,0.9444,183,315.3857,856.3333,0,0,619.2308,6.428478063,-0.037494423,-0.980829253,-2.185747681,1.791759469,-0.287682072
761,1369,559,1384,control,183,559,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,4,849.8333,642.88926,1.321896869,mass,biomass,0.9444,-0.057205474,6.745040213,1.386294361,1,0.9444,183,315.3857,856.3333,0,0,849.8333,6.745040213,0.279067727,-0.693147181,-2.185747681,1.791759469,-0.287682072
762,1369,559,1384,control,183,559,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,6,856.3333,642.88926,1.332007475,mass,biomass,0.9444,-0.057205474,6.75265967,1.791759469,1,0.9444,183,315.3857,856.3333,0,0,856.3333,6.75265967,0.286687184,-0.287682072,-2.185747681,1.791759469,-0.287682072
763,137,53,800,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,7,3.4286,2.0417,0.7138,Y,N,Y,1,0.0572,0.05995,0.95412844,mass,biomass,8.75,2.1690537,-2.861201381,0,1,8.75,28,0.0572,0.0627,1,0,57.2,4.046553898,-0.046956983,-2.079441542,-1.414759413,1.945910149,-0.133531393
764,137,53,800,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,7,3.4286,2.0417,0.7138,Y,N,Y,1,0.0572,0.05995,0.95412844,mass,biomass,17.5,2.862200881,-2.861201381,0,1,17.5,28,0.0572,0.0627,1,0,57.2,4.046553898,-0.046956983,-2.079441542,-1.414759413,1.945910149,-0.133531393
765,137,53,800,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,7,3.4286,2.0417,0.7138,Y,N,Y,7,0.0627,0.05995,1.04587156,mass,biomass,8.75,2.1690537,-2.769393831,1.945910149,1,8.75,28,0.0572,0.0627,1,0,62.7,4.138361448,0.044850566,-0.133531393,-1.414759413,1.945910149,-0.133531393
766,137,53,800,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,7,3.4286,2.0417,0.7138,Y,N,Y,7,0.0627,0.05995,1.04587156,mass,biomass,17.5,2.862200881,-2.769393831,1.945910149,1,17.5,28,0.0572,0.0627,1,0,62.7,4.138361448,0.044850566,-0.133531393,-1.414759413,1.945910149,-0.133531393
767,1370,560,1385,control,183,560,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,1,333.6143,515.9852,0.646557886,mass,biomass,0.9444,-0.057205474,5.809985535,0,1,0.9444,183,333.6143,705,0,0,333.6143,5.809985535,-0.436092548,-2.079441542,-2.185747681,1.791759469,-0.287682072
768,1370,560,1385,control,183,560,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,2,510.5938,515.9852,0.989551251,mass,biomass,0.9444,-0.057205474,6.235574362,0.693147181,1,0.9444,183,333.6143,705,0,0,510.5938,6.235574362,-0.010503721,-1.386294361,-2.185747681,1.791759469,-0.287682072
769,1370,560,1385,control,183,560,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,3,557.3846,515.9852,1.080233697,mass,biomass,0.9444,-0.057205474,6.323255486,1.098612289,1,0.9444,183,333.6143,705,0,0,557.3846,6.323255486,0.077177403,-0.980829253,-2.185747681,1.791759469,-0.287682072
770,1370,560,1385,control,183,560,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,4,473.3333,515.9852,0.917338908,mass,biomass,0.9444,-0.057205474,6.159799792,1.386294361,1,0.9444,183,333.6143,705,0,0,473.3333,6.159799792,-0.086278291,-0.693147181,-2.185747681,1.791759469,-0.287682072
771,1370,560,1385,control,183,560,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,6,705,515.9852,1.366318259,mass,biomass,0.9444,-0.057205474,6.558197803,1.791759469,1,0.9444,183,333.6143,705,0,0,705,6.558197803,0.31211972,-0.287682072,-2.185747681,1.791759469,-0.287682072
772,1371,561,1386,control,183,561,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,1,244.7514,449.1925,0.544869738,mass,biomass,0.9444,-0.057205474,5.500243002,0,1,0.9444,183,244.7514,587.3333,0,0,244.7514,5.500243002,-0.607208525,-2.079441542,-2.185747681,1.791759469,-0.287682072
773,1371,561,1386,control,183,561,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,2,367.1278,449.1925,0.817306166,mass,biomass,0.9444,-0.057205474,5.905710016,0.693147181,1,0.9444,183,244.7514,587.3333,0,0,367.1278,5.905710016,-0.20174151,-1.386294361,-2.185747681,1.791759469,-0.287682072
774,1371,561,1386,control,183,561,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,3,467.4167,449.1925,1.040571025,mass,biomass,0.9444,-0.057205474,6.147221151,1.098612289,1,0.9444,183,244.7514,587.3333,0,0,467.4167,6.147221151,0.039769625,-0.980829253,-2.185747681,1.791759469,-0.287682072
775,1371,561,1386,control,183,561,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,4,587.3333,449.1925,1.307531404,mass,biomass,0.9444,-0.057205474,6.375592461,1.386294361,1,0.9444,183,244.7514,587.3333,0,0,587.3333,6.375592461,0.268140935,-0.693147181,-2.185747681,1.791759469,-0.287682072
776,1371,561,1386,control,183,561,"Picasso et al, Crop Science 2008",TD,1,SST,g m-2,T,2,5,6,730,773,0.9444,-0.0572,N,Y,Y,6,579.3333,449.1925,1.289721667,mass,biomass,0.9444,-0.057205474,6.36187796,1.791759469,1,0.9444,183,244.7514,587.3333,0,0,579.3333,6.36187796,0.254426433,-0.287682072,-2.185747681,1.791759469,-0.287682072
777,1372,562,1387,control,184,562,"Wenninger & Inouye, J Arid Env. 2008",TD,1,SST,cover m-2,T,2,2,12,2555,730,3.5,1.2528,N,Y,Y,12,28.5,28.5,1,cover,perc.cover,3.5,1.252762968,3.349904087,2.48490665,1,3.5,184,28.5,28.5,0,0,28.5,3.349904087,0,0.405465108,-0.875779238,2.48490665,0.405465108
778,1379,563,1394,control,184,563,"Wenninger & Inouye, J Arid Env. 2008",TD,1,SST,cover m-2,T,2,2,12,2555,730,3.5,1.2528,N,Y,Y,12,46.4,46.4,1,cover,perc.cover,3.5,1.252762968,3.837299459,2.48490665,1,3.5,184,46.4,46.4,0,0,46.4,3.837299459,0,0.405465108,-0.875779238,2.48490665,0.405465108
779,138,53,801,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,Y,1,0.0895,0.3179,0.281535074,mass,biomass,8.75,2.1690537,-2.413516654,0,1,8.75,28,0.0895,0.5463,1,0,89.5,4.494238625,-1.267498243,-2.079441542,0.040511493,1.945910149,-0.133531393
780,138,53,801,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,Y,1,0.0895,0.3179,0.281535074,mass,biomass,17.5,2.862200881,-2.413516654,0,1,17.5,28,0.0895,0.5463,1,0,89.5,4.494238625,-1.267498243,-2.079441542,0.040511493,1.945910149,-0.133531393
781,138,53,801,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,Y,7,0.5463,0.3179,1.718464926,mass,biomass,8.75,2.1690537,-0.604587004,1.945910149,1,8.75,28,0.0895,0.5463,1,0,546.3,6.303168275,0.541431407,-0.133531393,0.040511493,1.945910149,-0.133531393
782,138,53,801,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,30,3.4286,8.75,2.1691,Y,N,Y,7,0.5463,0.3179,1.718464926,mass,biomass,17.5,2.862200881,-0.604587004,1.945910149,1,17.5,28,0.0895,0.5463,1,0,546.3,6.303168275,0.541431407,-0.133531393,0.040511493,1.945910149,-0.133531393
783,1386,564,1401,control,184,564,"Wenninger & Inouye, J Arid Env. 2008",TD,1,SST,cover m-2,T,2,2,12,2555,730,3.5,1.2528,N,Y,Y,12,38.1,38.1,1,cover,perc.cover,3.5,1.252762968,3.640214282,2.48490665,1,3.5,184,38.1,38.1,0,0,38.1,3.640214282,0,0.405465108,-0.875779238,2.48490665,0.405465108
784,139,53,802,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,Y,1,0.4582,0.3576,1.281319911,mass,biomass,8.75,2.1690537,-0.780449509,0,1,8.75,28,0.257,0.4582,1,0,458.2,6.12730577,0.247890727,-2.079441542,0.733658674,1.945910149,-0.133531393
785,139,53,802,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,Y,1,0.4582,0.3576,1.281319911,mass,biomass,17.5,2.862200881,-0.780449509,0,1,17.5,28,0.257,0.4582,1,0,458.2,6.12730577,0.247890727,-2.079441542,0.733658674,1.945910149,-0.133531393
786,139,53,802,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,Y,7,0.257,0.3576,0.718680089,mass,biomass,8.75,2.1690537,-1.358679194,1.945910149,1,8.75,28,0.257,0.4582,1,0,257,5.549076085,-0.330338958,-0.133531393,0.733658674,1.945910149,-0.133531393
787,139,53,802,control,28,53,Fox 2004,TD,1,SST,g L-1,A,1,2,7,60,3.4286,17.5,2.8622,Y,Y,Y,7,0.257,0.3576,0.718680089,mass,biomass,17.5,2.862200881,-1.358679194,1.945910149,1,17.5,28,0.257,0.4582,1,0,257,5.549076085,-0.330338958,-0.133531393,0.733658674,1.945910149,-0.133531393
788,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,1,7.7306,10.80465,0.715488239,cover,perc.cover,1,0,2.045186479,0,1,1,186,7.7306,15.2863,0,0,7.7306,2.045186479,-0.334790118,-2.079441542,-2.821689387,1.791759469,-0.287682072
789,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,1,7.7306,10.80465,0.715488239,cover,perc.cover,1.5,0.405465108,2.045186479,0,1,1.5,186,7.7306,15.2863,0,0,7.7306,2.045186479,-0.334790118,-2.079441542,-2.821689387,1.791759469,-0.287682072
790,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,2,9.025,10.80465,0.83528851,cover,perc.cover,1,0,2.199998504,0.693147181,1,1,186,7.7306,15.2863,0,0,9.025,2.199998504,-0.179978093,-1.386294361,-2.821689387,1.791759469,-0.287682072
791,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,2,9.025,10.80465,0.83528851,cover,perc.cover,1.5,0.405465108,2.199998504,0.693147181,1,1.5,186,7.7306,15.2863,0,0,9.025,2.199998504,-0.179978093,-1.386294361,-2.821689387,1.791759469,-0.287682072
792,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,4,11.1767,10.80465,1.034434248,cover,perc.cover,1,0,2.413831254,1.386294361,1,1,186,7.7306,15.2863,0,0,11.1767,2.413831254,0.033854657,-0.693147181,-2.821689387,1.791759469,-0.287682072
793,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,4,11.1767,10.80465,1.034434248,cover,perc.cover,1.5,0.405465108,2.413831254,1.386294361,1,1.5,186,7.7306,15.2863,0,0,11.1767,2.413831254,0.033854657,-0.693147181,-2.821689387,1.791759469,-0.287682072
794,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,6,15.2863,10.80465,1.414789003,cover,perc.cover,1,0,2.726957002,1.791759469,1,1,186,7.7306,15.2863,0,0,15.2863,2.726957002,0.346980405,-0.287682072,-2.821689387,1.791759469,-0.287682072
795,1397,567,1408,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,365,730,0.5,-0.6931,Y,N,Y,6,15.2863,10.80465,1.414789003,cover,perc.cover,1.5,0.405465108,2.726957002,1.791759469,1,1.5,186,7.7306,15.2863,0,0,15.2863,2.726957002,0.346980405,-0.287682072,-2.821689387,1.791759469,-0.287682072
796,1398,567,1409,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,730,730,1,0,Y,N,Y,1,12.619,15.1655,0.832085985,cover,perc.cover,1,0,2.535203615,0,1,1,186,12.619,18.0293,0,0,12.619,2.535203615,-0.183819497,-2.079441542,-2.128542207,1.791759469,-0.287682072
797,1398,567,1409,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,730,730,1,0,Y,N,Y,1,12.619,15.1655,0.832085985,cover,perc.cover,1.5,0.405465108,2.535203615,0,1,1.5,186,12.619,18.0293,0,0,12.619,2.535203615,-0.183819497,-2.079441542,-2.128542207,1.791759469,-0.287682072
798,1398,567,1409,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,730,730,1,0,Y,N,Y,2,15.3321,15.1655,1.01098546,cover,perc.cover,1,0,2.72994867,0.693147181,1,1,186,12.619,18.0293,0,0,15.3321,2.72994867,0.010925559,-1.386294361,-2.128542207,1.791759469,-0.287682072
799,1398,567,1409,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,730,730,1,0,Y,N,Y,2,15.3321,15.1655,1.01098546,cover,perc.cover,1.5,0.405465108,2.72994867,0.693147181,1,1.5,186,12.619,18.0293,0,0,15.3321,2.72994867,0.010925559,-1.386294361,-2.128542207,1.791759469,-0.287682072
800,1398,567,1409,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,730,730,1,0,Y,N,Y,4,14.6816,15.1655,0.968092051,cover,perc.cover,1,0,2.686595009,1.386294361,1,1,186,12.619,18.0293,0,0,14.6816,2.686595009,-0.032428102,-0.693147181,-2.128542207,1.791759469,-0.287682072
801,1398,567,1409,control,186,567,"Flombaun & Sala, PNAS 2008",TD,1,SST,cover m-2,T,2,4,6,730,730,1,0,Y,N,Y,4,14.6816,15.1655,0.968092051,cover,perc.cover,1.5,0.405465108,2.686595009,1.386294361,1,1.5,186,12.619,18.0293,0,0,14.6816,2.686595009,-0.032428102,-0.693147181,-2.128542207,1.791759469,-0.287682072
